kinematics,detector,deltaBinCenter,efficiency,efficiencyErrorMax,efficiencyErrorUp,efficiencyErrorLo,nShould,nDid,goodEvents
LH2_Q2_8,pCer,-9.75,0,1,1,0,0,0,0
LH2_Q2_8,pCer,-9.25,0,1,1,0,0,0,0
LH2_Q2_8,pCer,-8.75,0,1,1,0,0,0,0
LH2_Q2_8,pCer,-8.25,0,1,1,0,0,0,0
LH2_Q2_8,pCer,-7.75,0,1,1,0,0,0,0
LH2_Q2_8,pCer,-7.25,0,1,1,0,0,0,0
LH2_Q2_8,pCer,-6.75,0,1,1,0,0,0,0
LH2_Q2_8,pCer,-6.25,0,1,1,0,0,0,0
LH2_Q2_8,pCer,-5.75,0,1,1,0,0,0,0
LH2_Q2_8,pCer,-5.25,0,1,1,0,0,0,0
LH2_Q2_8,pCer,-4.75,0,1,1,0,0,0,0
LH2_Q2_8,pCer,-4.25,0,1,1,0,0,0,0
LH2_Q2_8,pCer,-3.75,0,1,1,0,0,0,0
LH2_Q2_8,pCer,-3.25,0,1,1,0,0,0,0
LH2_Q2_8,pCer,-2.75,0,1,1,0,0,0,0
LH2_Q2_8,pCer,-2.25,0,1,1,0,0,0,0
LH2_Q2_8,pCer,-1.75,1,0.458642,0,0.458642,3,3,3
LH2_Q2_8,pCer,-1.25,1,0.132046,0,0.132046,13,13,12
LH2_Q2_8,pCer,-0.75,1,0.0312433,0,0.0312433,58,58,55
LH2_Q2_8,pCer,-0.25,0.994924,0.0115753,0.0041996,0.0115753,197,196,186
LH2_Q2_8,pCer,0.25,1,0.00282833,0,0.00282833,650,650,598
LH2_Q2_8,pCer,0.75,1,0.00185415,0,0.00185415,992,992,909
LH2_Q2_8,pCer,1.25,1,0.00136887,0,0.00136887,1344,1344,1253
LH2_Q2_8,pCer,1.75,1,0.00120099,0,0.00120099,1532,1532,1401
LH2_Q2_8,pCer,2.25,1,0.0011464,0,0.0011464,1605,1605,1491
LH2_Q2_8,pCer,2.75,1,0.00133222,0,0.00133222,1381,1381,1291
LH2_Q2_8,pCer,3.25,1,0.00174187,0,0.00174187,1056,1056,963
LH2_Q2_8,pCer,3.75,1,0.00245495,0,0.00245495,749,749,676
LH2_Q2_8,pCer,4.25,1,0.00472152,0,0.00472152,389,389,347
LH2_Q2_8,pCer,4.75,1,0.0384134,0,0.0384134,47,47,39
LH2_Q2_8,pCer,5.25,0,1,1,0,0,0,0
LH2_Q2_8,pCer,5.75,0,1,1,0,0,0,0
LH2_Q2_8,pCer,6.25,0,1,1,0,0,0,0
LH2_Q2_8,pCer,6.75,0,1,1,0,0,0,0
LH2_Q2_8,pCer,7.25,0,1,1,0,0,0,0
LH2_Q2_8,pCer,7.75,0,1,1,0,0,0,0
LH2_Q2_8,pCer,8.25,0,1,1,0,0,0,0
LH2_Q2_8,pCer,8.75,0,1,1,0,0,0,0
LH2_Q2_8,pCer,9.25,0,1,1,0,0,0,0
LH2_Q2_8,pCer,9.75,0,1,1,0,0,0,0
LH2_Q2_8,pCer,10.25,0,1,1,0,0,0,0
LH2_Q2_8,pCer,10.75,0,1,1,0,0,0,0
LH2_Q2_8,pCer,11.25,0,1,1,0,0,0,0
LH2_Q2_8,pCer,11.75,0,1,1,0,0,0,0
LH2_Q2_8,pCer,12.25,0,1,1,0,0,0,0
LH2_Q2_8,pCer,12.75,0,1,1,0,0,0,0
LH2_Q2_8,pCer,13.25,0,1,1,0,0,0,0
LH2_Q2_8,pCer,13.75,0,1,1,0,0,0,0
LH2_Q2_8,pCer,14.25,0,1,1,0,0,0,0
LH2_Q2_8,pCer,14.75,0,1,1,0,0,0,0
LH2_Q2_8,hCal,-9.75,0,1,1,0,0,0,0
LH2_Q2_8,hCal,-9.25,0,1,1,0,0,0,0
LH2_Q2_8,hCal,-8.75,0,1,1,0,0,0,0
LH2_Q2_8,hCal,-8.25,0,1,1,0,0,0,0
LH2_Q2_8,hCal,-7.75,0,1,1,0,0,0,0
LH2_Q2_8,hCal,-7.25,0,1,1,0,0,0,0
LH2_Q2_8,hCal,-6.75,0,1,1,0,0,0,0
LH2_Q2_8,hCal,-6.25,0,1,1,0,0,0,0
LH2_Q2_8,hCal,-5.75,0,1,1,0,0,0,0
LH2_Q2_8,hCal,-5.25,0,1,1,0,0,0,0
LH2_Q2_8,hCal,-4.75,0,1,1,0,0,0,0
LH2_Q2_8,hCal,-4.25,0,1,1,0,0,0,0
LH2_Q2_8,hCal,-3.75,0,1,1,0,0,0,0
LH2_Q2_8,hCal,-3.25,0,1,1,0,0,0,0
LH2_Q2_8,hCal,-2.75,0,1,1,0,0,0,0
LH2_Q2_8,hCal,-2.25,0,1,1,0,0,0,0
LH2_Q2_8,hCal,-1.75,1,0.458642,0,0.458642,3,3,3
LH2_Q2_8,hCal,-1.25,1,0.132046,0,0.132046,13,13,12
LH2_Q2_8,hCal,-0.75,0.983051,0.037896,0.0140254,0.037896,59,58,55
LH2_Q2_8,hCal,-0.25,1,0.00934899,0,0.00934899,196,196,186
LH2_Q2_8,hCal,0.25,0.993884,0.00480954,0.00292489,0.00480954,654,650,598
LH2_Q2_8,hCal,0.75,0.994985,0.00337839,0.00216453,0.00337839,997,992,909
LH2_Q2_8,hCal,1.25,0.995556,0.00264513,0.00176154,0.00264513,1350,1344,1253
LH2_Q2_8,hCal,1.75,0.991586,0.00302307,0.00229827,0.00302307,1545,1532,1401
LH2_Q2_8,hCal,2.25,0.991965,0.00288743,0.00219479,0.00288743,1618,1605,1491
LH2_Q2_8,hCal,2.75,0.99424,0.00282806,0.00199068,0.00282806,1389,1381,1291
LH2_Q2_8,hCal,3.25,0.995287,0.00317541,0.00203406,0.00317541,1061,1056,963
LH2_Q2_8,hCal,3.75,0.997337,0.00350162,0.00171994,0.00350162,751,749,676
LH2_Q2_8,hCal,4.25,0.997436,0.00587132,0.00212124,0.00587132,390,389,347
LH2_Q2_8,hCal,4.75,1,0.0384134,0,0.0384134,47,47,39
LH2_Q2_8,hCal,5.25,0,1,1,0,0,0,0
LH2_Q2_8,hCal,5.75,0,1,1,0,0,0,0
LH2_Q2_8,hCal,6.25,0,1,1,0,0,0,0
LH2_Q2_8,hCal,6.75,0,1,1,0,0,0,0
LH2_Q2_8,hCal,7.25,0,1,1,0,0,0,0
LH2_Q2_8,hCal,7.75,0,1,1,0,0,0,0
LH2_Q2_8,hCal,8.25,0,1,1,0,0,0,0
LH2_Q2_8,hCal,8.75,0,1,1,0,0,0,0
LH2_Q2_8,hCal,9.25,0,1,1,0,0,0,0
LH2_Q2_8,hCal,9.75,0,1,1,0,0,0,0
LH2_Q2_8,hCal,10.25,0,1,1,0,0,0,0
LH2_Q2_8,hCal,10.75,0,1,1,0,0,0,0
LH2_Q2_8,hCal,11.25,0,1,1,0,0,0,0
LH2_Q2_8,hCal,11.75,0,1,1,0,0,0,0
LH2_Q2_8,hCal,12.25,0,1,1,0,0,0,0
LH2_Q2_8,hCal,12.75,0,1,1,0,0,0,0
LH2_Q2_8,hCal,13.25,0,1,1,0,0,0,0
LH2_Q2_8,hCal,13.75,0,1,1,0,0,0,0
LH2_Q2_8,hCal,14.25,0,1,1,0,0,0,0
LH2_Q2_8,hCal,14.75,0,1,1,0,0,0,0
LH2_Q2_8,hCer,-9.75,0,1,1,0,0,0,0
LH2_Q2_8,hCer,-9.25,0,1,1,0,0,0,0
LH2_Q2_8,hCer,-8.75,0,1,1,0,0,0,0
LH2_Q2_8,hCer,-8.25,0,1,1,0,0,0,0
LH2_Q2_8,hCer,-7.75,0,1,1,0,0,0,0
LH2_Q2_8,hCer,-7.25,0,1,1,0,0,0,0
LH2_Q2_8,hCer,-6.75,0,1,1,0,0,0,0
LH2_Q2_8,hCer,-6.25,0,1,1,0,0,0,0
LH2_Q2_8,hCer,-5.75,0,1,1,0,0,0,0
LH2_Q2_8,hCer,-5.25,0,1,1,0,0,0,0
LH2_Q2_8,hCer,-4.75,0,1,1,0,0,0,0
LH2_Q2_8,hCer,-4.25,0,1,1,0,0,0,0
LH2_Q2_8,hCer,-3.75,0,1,1,0,0,0,0
LH2_Q2_8,hCer,-3.25,0,1,1,0,0,0,0
LH2_Q2_8,hCer,-2.75,0,1,1,0,0,0,0
LH2_Q2_8,hCer,-2.25,0,1,1,0,0,0,0
LH2_Q2_8,hCer,-1.75,1,0.458642,0,0.458642,3,3,3
LH2_Q2_8,hCer,-1.25,1,0.132046,0,0.132046,13,13,12
LH2_Q2_8,hCer,-0.75,1,0.0312433,0,0.0312433,58,58,55
LH2_Q2_8,hCer,-0.25,1,0.00934899,0,0.00934899,196,196,186
LH2_Q2_8,hCer,0.25,1,0.00282833,0,0.00282833,650,650,598
LH2_Q2_8,hCer,0.75,1,0.00185415,0,0.00185415,992,992,909
LH2_Q2_8,hCer,1.25,0.999257,0.00170759,0.000615061,0.00170759,1345,1344,1253
LH2_Q2_8,hCer,1.75,0.998046,0.00189743,0.00106347,0.00189743,1535,1532,1401
LH2_Q2_8,hCer,2.25,0.998755,0.00163911,0.000803827,0.00163911,1607,1605,1491
LH2_Q2_8,hCer,2.75,0.999276,0.00166193,0.000598594,0.00166193,1382,1381,1291
LH2_Q2_8,hCer,3.25,0.999054,0.00217213,0.000782649,0.00217213,1057,1056,963
LH2_Q2_8,hCer,3.75,1,0.00245495,0,0.00245495,749,749,676
LH2_Q2_8,hCer,4.25,1,0.00472152,0,0.00472152,389,389,347
LH2_Q2_8,hCer,4.75,1,0.0384134,0,0.0384134,47,47,39
LH2_Q2_8,hCer,5.25,0,1,1,0,0,0,0
LH2_Q2_8,hCer,5.75,0,1,1,0,0,0,0
LH2_Q2_8,hCer,6.25,0,1,1,0,0,0,0
LH2_Q2_8,hCer,6.75,0,1,1,0,0,0,0
LH2_Q2_8,hCer,7.25,0,1,1,0,0,0,0
LH2_Q2_8,hCer,7.75,0,1,1,0,0,0,0
LH2_Q2_8,hCer,8.25,0,1,1,0,0,0,0
LH2_Q2_8,hCer,8.75,0,1,1,0,0,0,0
LH2_Q2_8,hCer,9.25,0,1,1,0,0,0,0
LH2_Q2_8,hCer,9.75,0,1,1,0,0,0,0
LH2_Q2_8,hCer,10.25,0,1,1,0,0,0,0
LH2_Q2_8,hCer,10.75,0,1,1,0,0,0,0
LH2_Q2_8,hCer,11.25,0,1,1,0,0,0,0
LH2_Q2_8,hCer,11.75,0,1,1,0,0,0,0
LH2_Q2_8,hCer,12.25,0,1,1,0,0,0,0
LH2_Q2_8,hCer,12.75,0,1,1,0,0,0,0
LH2_Q2_8,hCer,13.25,0,1,1,0,0,0,0
LH2_Q2_8,hCer,13.75,0,1,1,0,0,0,0
LH2_Q2_8,hCer,14.25,0,1,1,0,0,0,0
LH2_Q2_8,hCer,14.75,0,1,1,0,0,0,0
LH2_Q2_10,pCer,-9.75,0,1,1,0,0,0,0
LH2_Q2_10,pCer,-9.25,0,1,1,0,0,0,0
LH2_Q2_10,pCer,-8.75,0,1,1,0,0,0,0
LH2_Q2_10,pCer,-8.25,0,1,1,0,0,0,0
LH2_Q2_10,pCer,-7.75,0,1,1,0,0,0,0
LH2_Q2_10,pCer,-7.25,0,1,1,0,0,0,0
LH2_Q2_10,pCer,-6.75,0,1,1,0,0,0,0
LH2_Q2_10,pCer,-6.25,0,1,1,0,0,0,0
LH2_Q2_10,pCer,-5.75,0,1,1,0,0,0,0
LH2_Q2_10,pCer,-5.25,1,0.458642,0,0.458642,3,3,3
LH2_Q2_10,pCer,-4.75,1,0.308024,0,0.308024,5,5,5
LH2_Q2_10,pCer,-4.25,1,0.132046,0,0.132046,13,13,12
LH2_Q2_10,pCer,-3.75,1,0.0255966,0,0.0255966,71,71,68
LH2_Q2_10,pCer,-3.25,1,0.00974488,0,0.00974488,188,188,173
LH2_Q2_10,pCer,-2.75,1,0.00609768,0,0.00609768,301,301,277
LH2_Q2_10,pCer,-2.25,1,0.00499028,0,0.00499028,368,368,342
LH2_Q2_10,pCer,-1.75,1,0.00470944,0,0.00470944,390,390,356
LH2_Q2_10,pCer,-1.25,1,0.00452427,0,0.00452427,406,406,377
LH2_Q2_10,pCer,-0.75,1,0.00413786,0,0.00413786,444,444,409
LH2_Q2_10,pCer,-0.25,1,0.00395136,0,0.00395136,465,465,426
LH2_Q2_10,pCer,0.25,1,0.00392608,0,0.00392608,468,468,431
LH2_Q2_10,pCer,0.75,1,0.00422329,0,0.00422329,435,435,394
LH2_Q2_10,pCer,1.25,1,0.00425256,0,0.00425256,432,432,410
LH2_Q2_10,pCer,1.75,1,0.0046266,0,0.0046266,397,397,357
LH2_Q2_10,pCer,2.25,1,0.00472152,0,0.00472152,389,389,350
LH2_Q2_10,pCer,2.75,1,0.00518713,0,0.00518713,354,354,335
LH2_Q2_10,pCer,3.25,1,0.00544808,0,0.00544808,337,337,308
LH2_Q2_10,pCer,3.75,1,0.00580908,0,0.00580908,316,316,294
LH2_Q2_10,pCer,4.25,1,0.00664817,0,0.00664817,276,276,261
LH2_Q2_10,pCer,4.75,1,0.00655351,0,0.00655351,280,280,258
LH2_Q2_10,pCer,5.25,1,0.00868727,0,0.00868727,211,211,194
LH2_Q2_10,pCer,5.75,1,0.00954283,0,0.00954283,192,192,182
LH2_Q2_10,pCer,6.25,1,0.0163033,0,0.0163033,112,112,101
LH2_Q2_10,pCer,6.75,1,0.0180628,0,0.0180628,101,101,90
LH2_Q2_10,pCer,7.25,1,0.0292574,0,0.0292574,62,62,58
LH2_Q2_10,pCer,7.75,1,0.0769247,0,0.0769247,23,23,21
LH2_Q2_10,pCer,8.25,1,0.841345,0,0.841345,1,1,1
LH2_Q2_10,pCer,8.75,0,1,1,0,0,0,0
LH2_Q2_10,pCer,9.25,0,1,1,0,0,0,0
LH2_Q2_10,pCer,9.75,0,1,1,0,0,0,0
LH2_Q2_10,pCer,10.25,0,1,1,0,0,0,0
LH2_Q2_10,pCer,10.75,0,1,1,0,0,0,0
LH2_Q2_10,pCer,11.25,0,1,1,0,0,0,0
LH2_Q2_10,pCer,11.75,0,1,1,0,0,0,0
LH2_Q2_10,pCer,12.25,0,1,1,0,0,0,0
LH2_Q2_10,pCer,12.75,0,1,1,0,0,0,0
LH2_Q2_10,pCer,13.25,0,1,1,0,0,0,0
LH2_Q2_10,pCer,13.75,0,1,1,0,0,0,0
LH2_Q2_10,pCer,14.25,0,1,1,0,0,0,0
LH2_Q2_10,pCer,14.75,0,1,1,0,0,0,0
LH2_Q2_10,hCal,-9.75,0,1,1,0,0,0,0
LH2_Q2_10,hCal,-9.25,0,1,1,0,0,0,0
LH2_Q2_10,hCal,-8.75,0,1,1,0,0,0,0
LH2_Q2_10,hCal,-8.25,0,1,1,0,0,0,0
LH2_Q2_10,hCal,-7.75,0,1,1,0,0,0,0
LH2_Q2_10,hCal,-7.25,0,1,1,0,0,0,0
LH2_Q2_10,hCal,-6.75,0,1,1,0,0,0,0
LH2_Q2_10,hCal,-6.25,0,1,1,0,0,0,0
LH2_Q2_10,hCal,-5.75,0,1,1,0,0,0,0
LH2_Q2_10,hCal,-5.25,1,0.458642,0,0.458642,3,3,3
LH2_Q2_10,hCal,-4.75,1,0.308024,0,0.308024,5,5,5
LH2_Q2_10,hCal,-4.25,1,0.132046,0,0.132046,13,13,12
LH2_Q2_10,hCal,-3.75,0.972603,0.0349951,0.0176765,0.0349951,73,71,68
LH2_Q2_10,hCal,-3.25,1,0.00974488,0,0.00974488,188,188,173
LH2_Q2_10,hCal,-2.75,1,0.00609768,0,0.00609768,301,301,277
LH2_Q2_10,hCal,-2.25,0.99729,0.00620396,0.00224197,0.00620396,369,368,342
LH2_Q2_10,hCal,-1.75,0.987342,0.00847239,0.00545696,0.00847239,395,390,356
LH2_Q2_10,hCal,-1.25,0.995098,0.00642864,0.00316559,0.00642864,408,406,377
LH2_Q2_10,hCal,-0.75,0.993289,0.0064852,0.00365041,0.0064852,447,444,409
LH2_Q2_10,hCal,-0.25,0.995717,0.0056205,0.00276572,0.0056205,467,465,426
LH2_Q2_10,hCal,0.25,0.995745,0.00558481,0.00274807,0.00558481,470,468,431
LH2_Q2_10,hCal,0.75,0.995423,0.0060043,0.00295556,0.0060043,437,435,394
LH2_Q2_10,hCal,1.25,0.995392,0.00604558,0.00297598,0.00604558,434,432,410
LH2_Q2_10,hCal,1.75,0.997487,0.00575379,0.0020786,0.00575379,398,397,357
LH2_Q2_10,hCal,2.25,0.997436,0.00587132,0.00212124,0.00587132,390,389,350
LH2_Q2_10,hCal,2.75,0.994382,0.00736152,0.00362788,0.00736152,356,354,335
LH2_Q2_10,hCal,3.25,0.9941,0.00772815,0.00380976,0.00772815,339,337,308
LH2_Q2_10,hCal,3.75,0.996845,0.00721634,0.00260976,0.00721634,317,316,294
LH2_Q2_10,hCal,4.25,0.99639,0.0082522,0.00298664,0.0082522,277,276,261
LH2_Q2_10,hCal,4.75,0.996441,0.00813542,0.00294413,0.00813542,281,280,258
LH2_Q2_10,hCal,5.25,0.985981,0.0134482,0.00761996,0.0134482,214,211,194
LH2_Q2_10,hCal,5.75,1,0.00954283,0,0.00954283,192,192,182
LH2_Q2_10,hCal,6.25,0.99115,0.0200542,0.00732193,0.0200542,113,112,101
LH2_Q2_10,hCal,6.75,1,0.0180628,0,0.0180628,101,101,90
LH2_Q2_10,hCal,7.25,1,0.0292574,0,0.0292574,62,62,58
LH2_Q2_10,hCal,7.75,1,0.0769247,0,0.0769247,23,23,21
LH2_Q2_10,hCal,8.25,1,0.841345,0,0.841345,1,1,1
LH2_Q2_10,hCal,8.75,0,1,1,0,0,0,0
LH2_Q2_10,hCal,9.25,0,1,1,0,0,0,0
LH2_Q2_10,hCal,9.75,0,1,1,0,0,0,0
LH2_Q2_10,hCal,10.25,0,1,1,0,0,0,0
LH2_Q2_10,hCal,10.75,0,1,1,0,0,0,0
LH2_Q2_10,hCal,11.25,0,1,1,0,0,0,0
LH2_Q2_10,hCal,11.75,0,1,1,0,0,0,0
LH2_Q2_10,hCal,12.25,0,1,1,0,0,0,0
LH2_Q2_10,hCal,12.75,0,1,1,0,0,0,0
LH2_Q2_10,hCal,13.25,0,1,1,0,0,0,0
LH2_Q2_10,hCal,13.75,0,1,1,0,0,0,0
LH2_Q2_10,hCal,14.25,0,1,1,0,0,0,0
LH2_Q2_10,hCal,14.75,0,1,1,0,0,0,0
LH2_Q2_10,hCer,-9.75,0,1,1,0,0,0,0
LH2_Q2_10,hCer,-9.25,0,1,1,0,0,0,0
LH2_Q2_10,hCer,-8.75,0,1,1,0,0,0,0
LH2_Q2_10,hCer,-8.25,0,1,1,0,0,0,0
LH2_Q2_10,hCer,-7.75,0,1,1,0,0,0,0
LH2_Q2_10,hCer,-7.25,0,1,1,0,0,0,0
LH2_Q2_10,hCer,-6.75,0,1,1,0,0,0,0
LH2_Q2_10,hCer,-6.25,0,1,1,0,0,0,0
LH2_Q2_10,hCer,-5.75,0,1,1,0,0,0,0
LH2_Q2_10,hCer,-5.25,1,0.458642,0,0.458642,3,3,3
LH2_Q2_10,hCer,-4.75,1,0.308024,0,0.308024,5,5,5
LH2_Q2_10,hCer,-4.25,1,0.132046,0,0.132046,13,13,12
LH2_Q2_10,hCer,-3.75,1,0.0255966,0,0.0255966,71,71,68
LH2_Q2_10,hCer,-3.25,0.984293,0.0150422,0.00853626,0.0150422,191,188,173
LH2_Q2_10,hCer,-2.75,0.996689,0.00757281,0.00273939,0.00757281,302,301,277
LH2_Q2_10,hCer,-2.25,0.99729,0.00620396,0.00224197,0.00620396,369,368,342
LH2_Q2_10,hCer,-1.75,1,0.00470944,0,0.00470944,390,390,356
LH2_Q2_10,hCer,-1.25,0.995098,0.00642864,0.00316559,0.00642864,408,406,377
LH2_Q2_10,hCer,-0.75,0.993289,0.0064852,0.00365041,0.0064852,447,444,409
LH2_Q2_10,hCer,-0.25,0.995717,0.0056205,0.00276572,0.0056205,467,465,426
LH2_Q2_10,hCer,0.25,0.995745,0.00558481,0.00274807,0.00558481,470,468,431
LH2_Q2_10,hCer,0.75,0.997706,0.00525421,0.00189743,0.00525421,436,435,394
LH2_Q2_10,hCer,1.25,0.995392,0.00604558,0.00297598,0.00604558,434,432,410
LH2_Q2_10,hCer,1.75,0.994987,0.0065728,0.00323698,0.0065728,399,397,357
LH2_Q2_10,hCer,2.25,0.989822,0.00797443,0.00486489,0.00797443,393,389,350
LH2_Q2_10,hCer,2.75,1,0.00518713,0,0.00518713,354,354,335
LH2_Q2_10,hCer,3.25,1,0.00544808,0,0.00544808,337,337,308
LH2_Q2_10,hCer,3.75,0.996845,0.00721634,0.00260976,0.00721634,317,316,294
LH2_Q2_10,hCer,4.25,0.992806,0.0094097,0.00464547,0.0094097,278,276,261
LH2_Q2_10,hCer,4.75,0.992908,0.00927733,0.0045796,0.00927733,282,280,258
LH2_Q2_10,hCer,5.25,1,0.00868727,0,0.00868727,211,211,194
LH2_Q2_10,hCer,5.75,0.989691,0.0134351,0.00665608,0.0134351,194,192,182
LH2_Q2_10,hCer,6.25,0.99115,0.0200542,0.00732193,0.0200542,113,112,101
LH2_Q2_10,hCer,6.75,1,0.0180628,0,0.0180628,101,101,90
LH2_Q2_10,hCer,7.25,1,0.0292574,0,0.0292574,62,62,58
LH2_Q2_10,hCer,7.75,1,0.0769247,0,0.0769247,23,23,21
LH2_Q2_10,hCer,8.25,1,0.841345,0,0.841345,1,1,1
LH2_Q2_10,hCer,8.75,0,1,1,0,0,0,0
LH2_Q2_10,hCer,9.25,0,1,1,0,0,0,0
LH2_Q2_10,hCer,9.75,0,1,1,0,0,0,0
LH2_Q2_10,hCer,10.25,0,1,1,0,0,0,0
LH2_Q2_10,hCer,10.75,0,1,1,0,0,0,0
LH2_Q2_10,hCer,11.25,0,1,1,0,0,0,0
LH2_Q2_10,hCer,11.75,0,1,1,0,0,0,0
LH2_Q2_10,hCer,12.25,0,1,1,0,0,0,0
LH2_Q2_10,hCer,12.75,0,1,1,0,0,0,0
LH2_Q2_10,hCer,13.25,0,1,1,0,0,0,0
LH2_Q2_10,hCer,13.75,0,1,1,0,0,0,0
LH2_Q2_10,hCer,14.25,0,1,1,0,0,0,0
LH2_Q2_10,hCer,14.75,0,1,1,0,0,0,0
LH2_Q2_12,pCer,-9.75,0,1,1,0,0,0,0
LH2_Q2_12,pCer,-9.25,0,1,1,0,0,0,0
LH2_Q2_12,pCer,-8.75,0,1,1,0,0,0,0
LH2_Q2_12,pCer,-8.25,0,1,1,0,0,0,0
LH2_Q2_12,pCer,-7.75,0,1,1,0,0,0,0
LH2_Q2_12,pCer,-7.25,0,1,1,0,0,0,0
LH2_Q2_12,pCer,-6.75,0,1,1,0,0,0,0
LH2_Q2_12,pCer,-6.25,0,1,1,0,0,0,0
LH2_Q2_12,pCer,-5.75,0,1,1,0,0,0,0
LH2_Q2_12,pCer,-5.25,0,1,1,0,0,0,0
LH2_Q2_12,pCer,-4.75,0,1,1,0,0,0,0
LH2_Q2_12,pCer,-4.25,0,1,1,0,0,0,0
LH2_Q2_12,pCer,-3.75,1,0.841345,0,0.841345,1,1,1
LH2_Q2_12,pCer,-3.25,1,0.142229,0,0.142229,12,12,11
LH2_Q2_12,pCer,-2.75,1,0.0461088,0,0.0461088,39,39,37
LH2_Q2_12,pCer,-2.25,1,0.0271039,0,0.0271039,67,67,62
LH2_Q2_12,pCer,-1.75,1,0.0283562,0,0.0283562,64,64,57
LH2_Q2_12,pCer,-1.25,1,0.0214262,0,0.0214262,85,85,79
LH2_Q2_12,pCer,-0.75,1,0.0139553,0,0.0139553,131,131,118
LH2_Q2_12,pCer,-0.25,1,0.0153517,0,0.0153517,119,119,110
LH2_Q2_12,pCer,0.25,1,0.0177152,0,0.0177152,103,103,98
LH2_Q2_12,pCer,0.75,1,0.0165973,0,0.0165973,110,110,98
LH2_Q2_12,pCer,1.25,1,0.0156121,0,0.0156121,117,117,113
LH2_Q2_12,pCer,1.75,1,0.0172182,0,0.0172182,106,106,97
LH2_Q2_12,pCer,2.25,1,0.0189946,0,0.0189946,96,96,84
LH2_Q2_12,pCer,2.75,1,0.0209388,0,0.0209388,87,87,75
LH2_Q2_12,pCer,3.25,1,0.0198122,0,0.0198122,92,92,85
LH2_Q2_12,pCer,3.75,1,0.0252456,0,0.0252456,72,72,63
LH2_Q2_12,pCer,4.25,1,0.0263287,0,0.0263287,69,69,60
LH2_Q2_12,pCer,4.75,1,0.042887,0,0.042887,42,42,38
LH2_Q2_12,pCer,5.25,1,0.0472931,0,0.0472931,38,38,32
LH2_Q2_12,pCer,5.75,1,0.0972223,0,0.0972223,18,18,17
LH2_Q2_12,pCer,6.25,1,0.308024,0,0.308024,5,5,4
LH2_Q2_12,pCer,6.75,0,1,1,0,0,0,0
LH2_Q2_12,pCer,7.25,0,1,1,0,0,0,0
LH2_Q2_12,pCer,7.75,0,1,1,0,0,0,0
LH2_Q2_12,pCer,8.25,0,1,1,0,0,0,0
LH2_Q2_12,pCer,8.75,0,1,1,0,0,0,0
LH2_Q2_12,pCer,9.25,0,1,1,0,0,0,0
LH2_Q2_12,pCer,9.75,0,1,1,0,0,0,0
LH2_Q2_12,pCer,10.25,0,1,1,0,0,0,0
LH2_Q2_12,pCer,10.75,0,1,1,0,0,0,0
LH2_Q2_12,pCer,11.25,0,1,1,0,0,0,0
LH2_Q2_12,pCer,11.75,0,1,1,0,0,0,0
LH2_Q2_12,pCer,12.25,0,1,1,0,0,0,0
LH2_Q2_12,pCer,12.75,0,1,1,0,0,0,0
LH2_Q2_12,pCer,13.25,0,1,1,0,0,0,0
LH2_Q2_12,pCer,13.75,0,1,1,0,0,0,0
LH2_Q2_12,pCer,14.25,0,1,1,0,0,0,0
LH2_Q2_12,pCer,14.75,0,1,1,0,0,0,0
LH2_Q2_12,hCal,-9.75,0,1,1,0,0,0,0
LH2_Q2_12,hCal,-9.25,0,1,1,0,0,0,0
LH2_Q2_12,hCal,-8.75,0,1,1,0,0,0,0
LH2_Q2_12,hCal,-8.25,0,1,1,0,0,0,0
LH2_Q2_12,hCal,-7.75,0,1,1,0,0,0,0
LH2_Q2_12,hCal,-7.25,0,1,1,0,0,0,0
LH2_Q2_12,hCal,-6.75,0,1,1,0,0,0,0
LH2_Q2_12,hCal,-6.25,0,1,1,0,0,0,0
LH2_Q2_12,hCal,-5.75,0,1,1,0,0,0,0
LH2_Q2_12,hCal,-5.25,0,1,1,0,0,0,0
LH2_Q2_12,hCal,-4.75,0,1,1,0,0,0,0
LH2_Q2_12,hCal,-4.25,0,1,1,0,0,0,0
LH2_Q2_12,hCal,-3.75,1,0.841345,0,0.841345,1,1,1
LH2_Q2_12,hCal,-3.25,1,0.142229,0,0.142229,12,12,11
LH2_Q2_12,hCal,-2.75,1,0.0461088,0,0.0461088,39,39,37
LH2_Q2_12,hCal,-2.25,1,0.0271039,0,0.0271039,67,67,62
LH2_Q2_12,hCal,-1.75,1,0.0283562,0,0.0283562,64,64,57
LH2_Q2_12,hCal,-1.25,0.977011,0.0295167,0.0148346,0.0295167,87,85,79
LH2_Q2_12,hCal,-0.75,1,0.0139553,0,0.0139553,131,131,118
LH2_Q2_12,hCal,-0.25,1,0.0153517,0,0.0153517,119,119,110
LH2_Q2_12,hCal,0.25,1,0.0177152,0,0.0177152,103,103,98
LH2_Q2_12,hCal,0.75,1,0.0165973,0,0.0165973,110,110,98
LH2_Q2_12,hCal,1.25,1,0.0156121,0,0.0156121,117,117,113
LH2_Q2_12,hCal,1.75,1,0.0172182,0,0.0172182,106,106,97
LH2_Q2_12,hCal,2.25,1,0.0189946,0,0.0189946,96,96,84
LH2_Q2_12,hCal,2.75,1,0.0209388,0,0.0209388,87,87,75
LH2_Q2_12,hCal,3.25,1,0.0198122,0,0.0198122,92,92,85
LH2_Q2_12,hCal,3.75,0.972973,0.0345372,0.0174378,0.0345372,74,72,63
